GROUP,CUST,MAKER,VENDOR_ID,STYLE,IE,CPO,EXP_DATE,COLOR_CODE,SIZE_CODE,CPO_QTY,ACC_QTY,CUTTING,SEWING,RECEIVING,PACKING,OE_FOLDERID,SHIP_CPO_ID,ERP_COLOR_ID,ERP_SIZE_ID,create_time
202611,LVS,GLD5,108382, 00AD0_H127,1.1200, 1000662266,11/26/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,S,1839,4048,,,,,4792380,2364042,513515,798748,8/13/2026 2:35:00 AM
202611,LVS,GLD5,108382, 00AD0_H127,1.1200, 2100251281,11/26/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,S,234,4282,,,,,4792380,2364048,513515,798748,8/13/2026 2:35:00 AM
202611,LVS,GLD5,108382, 00AD0_H127,1.1200, 1000662267,11/26/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,S,180,4462,,,,,4792380,2371443,513515,798748,8/13/2026 2:35:00 AM
202612,LVS,GLD5,108382, 00AD0_H127,1.1200, 1000662268,12/3/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,S,155,4617,,,,,4792380,2364050,513515,798748,8/13/2026 2:35:00 AM
202612,LVS,GLD5,108382, 00AD0_H127,1.1200, 2100251084,12/3/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,S,75,4692,,,,,4792380,2364051,513515,798748,8/13/2026 2:35:00 AM
202612,LVS,GLD5,108382, 00AD0_H127,1.1200, 2100251133,12/3/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,S,143,4835,,,,,4792380,2364052,513515,798748,8/13/2026 2:35:00 AM
202612,LVS,GLD5,108382, 00AD0_H127,1.1200, 2100251255,12/3/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,S,98,4933,,,,,4792380,2364053,513515,798748,8/13/2026 2:35:00 AM
202612,LVS,GLD5,108382, 00AD0_H127,1.1200, 1203_ZA,12/3/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,S,58,4991,,,,,4792380,2364054,513515,798748,8/13/2026 2:35:00 AM
202612,LVS,GLD5,108382, 00AD0_H127,1.1200, 1000662269,12/31/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,S,169,5160,,,,,4792380,2364058,513515,798748,8/13/2026 2:35:00 AM
202612,LVS,GLD5,108382, 00AD0_H127,1.1200, 2100258958,12/31/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,S,448,5608,,,,,4792380,2364060,513515,798748,8/13/2026 2:35:00 AM
202612,LVS,GLD5,108382, 00AD0_H127,1.1200, 2100257993,12/31/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,S,118,5726,,,,,4792380,2364062,513515,798748,8/13/2026 2:35:00 AM
202701,LVS,GLD5,108382, 00AD0_H127,1.1200, 1000662271,1/28/2027 12:00:00 AM,0001 ANNELIESEDITSY EGRET,S,937,6663,,,,,4792380,2364065,513515,798748,8/13/2026 2:35:00 AM
202701,LVS,GLD5,108382, 00AD0_H127,1.1200, 2100256222,1/28/2027 12:00:00 AM,0001 ANNELIESEDITSY EGRET,S,122,6785,,,,,4792380,2364066,513515,798748,8/13/2026 2:35:00 AM
202701,LVS,GLD5,108382, 00AD0_H127,1.1200, 2100257985,1/28/2027 12:00:00 AM,0001 ANNELIESEDITSY EGRET,S,95,6880,,,,,4792380,2364067,513515,798748,8/13/2026 2:35:00 AM
202701,LVS,GLD5,108382, 00AD0_H127,1.1200, 1000662270,1/28/2027 12:00:00 AM,0001 ANNELIESEDITSY EGRET,S,152,7032,,,,,4792380,2371442,513515,798748,8/13/2026 2:35:00 AM
202610,LVS,GLD5,108382, 00AD0_H127,1.1200, 9500007857,10/20/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,XS,49,49,,,,,4792380,2355966,513515,798749,8/13/2026 2:35:00 AM
202610,LVS,GLD5,108382, 00AD0_H127,1.1200, 072903,10/22/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,XS,177,226,,,,,4792380,2355962,513515,798749,8/13/2026 2:35:00 AM
202610,LVS,GLD5,108382, 00AD0_H127,1.1200, 9500007856,10/22/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,XS,29,255,,,,,4792380,2355963,513515,798749,8/13/2026 2:35:00 AM
202610,LVS,GLD5,108382, 00AD0_H127,1.1200, 2100241100,10/22/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,XS,86,341,,,,,4792380,2365115,513515,798749,8/13/2026 2:35:00 AM
202610,LVS,GLD5,108382, 00AD0_H127,1.1200, 1000654996,10/29/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,XS,359,700,,,,,4792380,2355969,513515,798749,8/13/2026 2:35:00 AM
202610,LVS,GLD5,108382, 00AD0_H127,1.1200, 1000654997,10/29/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,XS,67,767,,,,,4792380,2355970,513515,798749,8/13/2026 2:35:00 AM
202611,LVS,GLD5,108382, 00AD0_H127,1.1200, 1000658372,11/19/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,XS,137,904,,,,,4792380,2364040,513515,798749,8/13/2026 2:35:00 AM
202611,LVS,GLD5,108382, 00AD0_H127,1.1200, 2100245983,11/19/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,XS,110,1014,,,,,4792380,2365128,513515,798749,8/13/2026 2:35:00 AM
202611,LVS,GLD5,108382, 00AD0_H127,1.1200, 2100248515,11/19/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,XS,257,1271,,,,,4792380,2365141,513515,798749,8/13/2026 2:35:00 AM
202611,LVS,GLD5,108382, 00AD0_H127,1.1200, 2100248524,11/19/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,XS,37,1308,,,,,4792380,2365142,513515,798749,8/13/2026 2:35:00 AM
202611,LVS,GLD5,108382, 00AD0_H127,1.1200, 1000662266,11/26/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,XS,1212,2520,,,,,4792380,2364042,513515,798749,8/13/2026 2:35:00 AM
202611,LVS,GLD5,108382, 00AD0_H127,1.1200, 2100251281,11/26/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,XS,194,2714,,,,,4792380,2364048,513515,798749,8/13/2026 2:35:00 AM
202611,LVS,GLD5,108382, 00AD0_H127,1.1200, 1000662267,11/26/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,XS,73,2787,,,,,4792380,2371443,513515,798749,8/13/2026 2:35:00 AM
202612,LVS,GLD5,108382, 00AD0_H127,1.1200, 1000662268,12/3/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,XS,44,2831,,,,,4792380,2364050,513515,798749,8/13/2026 2:35:00 AM
202612,LVS,GLD5,108382, 00AD0_H127,1.1200, 2100251084,12/3/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,XS,64,2895,,,,,4792380,2364051,513515,798749,8/13/2026 2:35:00 AM
202612,LVS,GLD5,108382, 00AD0_H127,1.1200, 2100251133,12/3/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,XS,113,3008,,,,,4792380,2364052,513515,798749,8/13/2026 2:35:00 AM
202612,LVS,GLD5,108382, 00AD0_H127,1.1200, 2100251255,12/3/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,XS,73,3081,,,,,4792380,2364053,513515,798749,8/13/2026 2:35:00 AM
202612,LVS,GLD5,108382, 00AD0_H127,1.1200, 1203_ZA,12/3/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,XS,36,3117,,,,,4792380,2364054,513515,798749,8/13/2026 2:35:00 AM
202612,LVS,GLD5,108382, 00AD0_H127,1.1200, 1000662269,12/31/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,XS,130,3247,,,,,4792380,2364058,513515,798749,8/13/2026 2:35:00 AM
202612,LVS,GLD5,108382, 00AD0_H127,1.1200, 2100258958,12/31/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,XS,262,3509,,,,,4792380,2364060,513515,798749,8/13/2026 2:35:00 AM
202612,LVS,GLD5,108382, 00AD0_H127,1.1200, 2100257993,12/31/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,XS,83,3592,,,,,4792380,2364062,513515,798749,8/13/2026 2:35:00 AM
202701,LVS,GLD5,108382, 00AD0_H127,1.1200, 1000662271,1/28/2027 12:00:00 AM,0001 ANNELIESEDITSY EGRET,XS,717,4309,,,,,4792380,2364065,513515,798749,8/13/2026 2:35:00 AM
202701,LVS,GLD5,108382, 00AD0_H127,1.1200, 2100256222,1/28/2027 12:00:00 AM,0001 ANNELIESEDITSY EGRET,XS,72,4381,,,,,4792380,2364066,513515,798749,8/13/2026 2:35:00 AM
202701,LVS,GLD5,108382, 00AD0_H127,1.1200, 2100257985,1/28/2027 12:00:00 AM,0001 ANNELIESEDITSY EGRET,XS,68,4449,,,,,4792380,2364067,513515,798749,8/13/2026 2:35:00 AM
202701,LVS,GLD5,108382, 00AD0_H127,1.1200, 1000662270,1/28/2027 12:00:00 AM,0001 ANNELIESEDITSY EGRET,XS,81,4530,,,,,4792380,2371442,513515,798749,8/13/2026 2:35:00 AM
202610,LVS,GLD5,108382, 00AD0_H127,1.1200, 9500007857,10/20/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,M,77,77,,,,,4792380,2355966,513515,798750,8/13/2026 2:35:00 AM
202610,LVS,GLD5,108382, 00AD0_H127,1.1200, 072903,10/22/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,M,467,544,,,,,4792380,2355962,513515,798750,8/13/2026 2:35:00 AM
202610,LVS,GLD5,108382, 00AD0_H127,1.1200, 9500007856,10/22/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,M,50,594,,,,,4792380,2355963,513515,798750,8/13/2026 2:35:00 AM
202610,LVS,GLD5,108382, 00AD0_H127,1.1200, 2100241100,10/22/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,M,158,752,,,,,4792380,2365115,513515,798750,8/13/2026 2:35:00 AM
202610,LVS,GLD5,108382, 00AD0_H127,1.1200, 1000654996,10/29/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,M,463,1215,,,,,4792380,2355969,513515,798750,8/13/2026 2:35:00 AM
202610,LVS,GLD5,108382, 00AD0_H127,1.1200, 1000654997,10/29/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,M,67,1282,,,,,4792380,2355970,513515,798750,8/13/2026 2:35:00 AM
202611,LVS,GLD5,108382, 00AD0_H127,1.1200, 1000658372,11/19/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,M,342,1624,,,,,4792380,2364040,513515,798750,8/13/2026 2:35:00 AM
202611,LVS,GLD5,108382, 00AD0_H127,1.1200, 2100245983,11/19/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,M,179,1803,,,,,4792380,2365128,513515,798750,8/13/2026 2:35:00 AM
202611,LVS,GLD5,108382, 00AD0_H127,1.1200, 2100248515,11/19/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,M,351,2154,,,,,4792380,2365141,513515,798750,8/13/2026 2:35:00 AM
202611,LVS,GLD5,108382, 00AD0_H127,1.1200, 2100248524,11/19/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,M,96,2250,,,,,4792380,2365142,513515,798750,8/13/2026 2:35:00 AM
202611,LVS,GLD5,108382, 00AD0_H127,1.1200, 1000662266,11/26/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,M,2055,4305,,,,,4792380,2364042,513515,798750,8/13/2026 2:35:00 AM
202611,LVS,GLD5,108382, 00AD0_H127,1.1200, 2100251281,11/26/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,M,228,4533,,,,,4792380,2364048,513515,798750,8/13/2026 2:35:00 AM
202611,LVS,GLD5,108382, 00AD0_H127,1.1200, 1000662267,11/26/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,M,165,4698,,,,,4792380,2371443,513515,798750,8/13/2026 2:35:00 AM
202612,LVS,GLD5,108382, 00AD0_H127,1.1200, 1000662268,12/3/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,M,56,4754,,,,,4792380,2364050,513515,798750,8/13/2026 2:35:00 AM
202612,LVS,GLD5,108382, 00AD0_H127,1.1200, 2100251084,12/3/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,M,75,4829,,,,,4792380,2364051,513515,798750,8/13/2026 2:35:00 AM
202612,LVS,GLD5,108382, 00AD0_H127,1.1200, 2100251133,12/3/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,M,146,4975,,,,,4792380,2364052,513515,798750,8/13/2026 2:35:00 AM
202612,LVS,GLD5,108382, 00AD0_H127,1.1200, 2100251255,12/3/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,M,96,5071,,,,,4792380,2364053,513515,798750,8/13/2026 2:35:00 AM
202612,LVS,GLD5,108382, 00AD0_H127,1.1200, 1203_ZA,12/3/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,M,65,5136,,,,,4792380,2364054,513515,798750,8/13/2026 2:35:00 AM
202612,LVS,GLD5,108382, 00AD0_H127,1.1200, 1000662269,12/31/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,M,192,5328,,,,,4792380,2364058,513515,798750,8/13/2026 2:35:00 AM
202612,LVS,GLD5,108382, 00AD0_H127,1.1200, 2100258958,12/31/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,M,232,5560,,,,,4792380,2364060,513515,798750,8/13/2026 2:35:00 AM
202612,LVS,GLD5,108382, 00AD0_H127,1.1200, 2100255368,12/31/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,M,170,5730,,,,,4792380,2364061,513515,798750,8/13/2026 2:35:00 AM
202612,LVS,GLD5,108382, 00AD0_H127,1.1200, 2100257993,12/31/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,M,110,5840,,,,,4792380,2364062,513515,798750,8/13/2026 2:35:00 AM
202701,LVS,GLD5,108382, 00AD0_H127,1.1200, 1000662271,1/28/2027 12:00:00 AM,0001 ANNELIESEDITSY EGRET,M,1015,6855,,,,,4792380,2364065,513515,798750,8/13/2026 2:35:00 AM
202701,LVS,GLD5,108382, 00AD0_H127,1.1200, 2100256222,1/28/2027 12:00:00 AM,0001 ANNELIESEDITSY EGRET,M,64,6919,,,,,4792380,2364066,513515,798750,8/13/2026 2:35:00 AM
202701,LVS,GLD5,108382, 00AD0_H127,1.1200, 2100257985,1/28/2027 12:00:00 AM,0001 ANNELIESEDITSY EGRET,M,91,7010,,,,,4792380,2364067,513515,798750,8/13/2026 2:35:00 AM
202701,LVS,GLD5,108382, 00AD0_H127,1.1200, 1000662270,1/28/2027 12:00:00 AM,0001 ANNELIESEDITSY EGRET,M,128,7138,,,,,4792380,2371442,513515,798750,8/13/2026 2:35:00 AM
202610,LVS,GLD5,108382, 00AD0_H127,1.1200, 9500007857,10/20/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,XL,22,22,,,,,4792380,2355966,513515,798751,8/13/2026 2:35:00 AM
202610,LVS,GLD5,108382, 00AD0_H127,1.1200, 072903,10/22/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,XL,177,199,,,,,4792380,2355962,513515,798751,8/13/2026 2:35:00 AM
202610,LVS,GLD5,108382, 00AD0_H127,1.1200, 9500007856,10/22/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,XL,14,213,,,,,4792380,2355963,513515,798751,8/13/2026 2:35:00 AM
202610,LVS,GLD5,108382, 00AD0_H127,1.1200, 2100241100,10/22/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,XL,41,254,,,,,4792380,2365115,513515,798751,8/13/2026 2:35:00 AM
202611,LVS,GLD5,108382, 00AD0_H127,1.1200, 2100245983,11/19/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,XL,67,321,,,,,4792380,2365128,513515,798751,8/13/2026 2:35:00 AM
202611,LVS,GLD5,108382, 00AD0_H127,1.1200, 2100248515,11/19/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,XL,148,469,,,,,4792380,2365141,513515,798751,8/13/2026 2:35:00 AM
202611,LVS,GLD5,108382, 00AD0_H127,1.1200, 2100248524,11/19/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,XL,36,505,,,,,4792380,2365142,513515,798751,8/13/2026 2:35:00 AM
202612,LVS,GLD5,108382, 00AD0_H127,1.1200, 1203_ZA,12/3/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,XL,21,526,,,,,4792380,2364054,513515,798751,8/13/2026 2:35:00 AM
202701,LVS,GLD5,108382, 00AD0_H127,1.1200, 2100257985,1/28/2027 12:00:00 AM,0001 ANNELIESEDITSY EGRET,XL,29,555,,,,,4792380,2364067,513515,798751,8/13/2026 2:35:00 AM
202610,LVS,GLD5,108382, 00AD0_H127,1.1200, 9500007857,10/20/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,L,54,54,,,,,4792380,2355966,513515,798752,8/13/2026 2:35:00 AM
202610,LVS,GLD5,108382, 00AD0_H127,1.1200, 072903,10/22/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,L,371,425,,,,,4792380,2355962,513515,798752,8/13/2026 2:35:00 AM
202610,LVS,GLD5,108382, 00AD0_H127,1.1200, 9500007856,10/22/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,L,33,458,,,,,4792380,2355963,513515,798752,8/13/2026 2:35:00 AM
202610,LVS,GLD5,108382, 00AD0_H127,1.1200, 2100241100,10/22/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,L,100,558,,,,,4792380,2365115,513515,798752,8/13/2026 2:35:00 AM
202610,LVS,GLD5,108382, 00AD0_H127,1.1200, 1000654996,10/29/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,L,344,902,,,,,4792380,2355969,513515,798752,8/13/2026 2:35:00 AM
202610,LVS,GLD5,108382, 00AD0_H127,1.1200, 1000654997,10/29/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,L,67,969,,,,,4792380,2355970,513515,798752,8/13/2026 2:35:00 AM
202611,LVS,GLD5,108382, 00AD0_H127,1.1200, 1000658372,11/19/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,L,163,1132,,,,,4792380,2364040,513515,798752,8/13/2026 2:35:00 AM
202611,LVS,GLD5,108382, 00AD0_H127,1.1200, 2100245983,11/19/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,L,115,1247,,,,,4792380,2365128,513515,798752,8/13/2026 2:35:00 AM
202611,LVS,GLD5,108382, 00AD0_H127,1.1200, 2100248515,11/19/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,L,226,1473,,,,,4792380,2365141,513515,798752,8/13/2026 2:35:00 AM
202611,LVS,GLD5,108382, 00AD0_H127,1.1200, 2100248524,11/19/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,L,52,1525,,,,,4792380,2365142,513515,798752,8/13/2026 2:35:00 AM
202611,LVS,GLD5,108382, 00AD0_H127,1.1200, 1000662266,11/26/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,L,1197,2722,,,,,4792380,2364042,513515,798752,8/13/2026 2:35:00 AM
202611,LVS,GLD5,108382, 00AD0_H127,1.1200, 2100251281,11/26/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,L,169,2891,,,,,4792380,2364048,513515,798752,8/13/2026 2:35:00 AM
202611,LVS,GLD5,108382, 00AD0_H127,1.1200, 1000662267,11/26/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,L,101,2992,,,,,4792380,2371443,513515,798752,8/13/2026 2:35:00 AM
202612,LVS,GLD5,108382, 00AD0_H127,1.1200, 1000662268,12/3/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,L,45,3037,,,,,4792380,2364050,513515,798752,8/13/2026 2:35:00 AM
202612,LVS,GLD5,108382, 00AD0_H127,1.1200, 2100251084,12/3/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,L,56,3093,,,,,4792380,2364051,513515,798752,8/13/2026 2:35:00 AM
202612,LVS,GLD5,108382, 00AD0_H127,1.1200, 2100251133,12/3/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,L,118,3211,,,,,4792380,2364052,513515,798752,8/13/2026 2:35:00 AM
202612,LVS,GLD5,108382, 00AD0_H127,1.1200, 2100251255,12/3/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,L,63,3274,,,,,4792380,2364053,513515,798752,8/13/2026 2:35:00 AM
202612,LVS,GLD5,108382, 00AD0_H127,1.1200, 1203_ZA,12/3/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,L,42,3316,,,,,4792380,2364054,513515,798752,8/13/2026 2:35:00 AM
202612,LVS,GLD5,108382, 00AD0_H127,1.1200, 1000662269,12/31/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,L,124,3440,,,,,4792380,2364058,513515,798752,8/13/2026 2:35:00 AM
202612,LVS,GLD5,108382, 00AD0_H127,1.1200, 2100255368,12/31/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,L,140,3580,,,,,4792380,2364061,513515,798752,8/13/2026 2:35:00 AM
202612,LVS,GLD5,108382, 00AD0_H127,1.1200, 2100257993,12/31/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,L,59,3639,,,,,4792380,2364062,513515,798752,8/13/2026 2:35:00 AM
202701,LVS,GLD5,108382, 00AD0_H127,1.1200, 1000662271,1/28/2027 12:00:00 AM,0001 ANNELIESEDITSY EGRET,L,621,4260,,,,,4792380,2364065,513515,798752,8/13/2026 2:35:00 AM
202701,LVS,GLD5,108382, 00AD0_H127,1.1200, 2100257985,1/28/2027 12:00:00 AM,0001 ANNELIESEDITSY EGRET,L,57,4317,,,,,4792380,2364067,513515,798752,8/13/2026 2:35:00 AM
202701,LVS,GLD5,108382, 00AD0_H127,1.1200, 1000662270,1/28/2027 12:00:00 AM,0001 ANNELIESEDITSY EGRET,L,69,4386,,,,,4792380,2371442,513515,798752,8/13/2026 2:35:00 AM
202611,LVS,GLD5,108382, 00AD0_H127,1.1200, 2100245983,11/19/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,XXS,48,48,,,,,4792380,2365128,513515,800507,8/13/2026 2:35:00 AM
202610,LVS,GLD5,108382, 00AD0_H127,1.1200, 9500007861,10/20/2026 12:00:00 AM,0005 SNOW HEATHER,S,86,86,,,,,4792380,2365123,513516,798748,8/13/2026 2:35:00 AM
202610,LVS,GLD5,108382, 00AD0_H127,1.1200, 2100241046,10/22/2026 12:00:00 AM,0005 SNOW HEATHER,S,239,325,,,,,4792380,2355965,513516,798748,8/13/2026 2:35:00 AM
202610,LVS,GLD5,108382, 00AD0_H127,1.1200, 1000655006,10/22/2026 12:00:00 AM,0005 SNOW HEATHER,S,440,765,,,,,4792380,2365119,513516,798748,8/13/2026 2:35:00 AM
202610,LVS,GLD5,108382, 00AD0_H127,1.1200, 1000655007,10/22/2026 12:00:00 AM,0005 SNOW HEATHER,S,102,867,,,,,4792380,2365131,513516,798748,8/13/2026 2:35:00 AM
202610,LVS,GLD5,108382, 00AD0_H127,1.1200, 9500007860,10/22/2026 12:00:00 AM,0005 SNOW HEATHER,S,130,997,,,,,4792380,2365137,513516,798748,8/13/2026 2:35:00 AM
202610,LVS,GLD5,108382, 00AD0_H127,1.1200, 2500074460,10/29/2026 12:00:00 AM,0005 SNOW HEATHER,S,74,1071,,,,,4792380,2355971,513516,798748,8/13/2026 2:35:00 AM
202611,LVS,GLD5,108382, 00AD0_H127,1.1200, 2100246035,11/19/2026 12:00:00 AM,0005 SNOW HEATHER,S,188,1259,,,,,4792380,2365129,513516,798748,8/13/2026 2:35:00 AM
202611,LVS,GLD5,108382, 00AD0_H127,1.1200, 1000658375,11/19/2026 12:00:00 AM,0005 SNOW HEATHER,S,497,1756,,,,,4792380,2365134,513516,798748,8/13/2026 2:35:00 AM
202611,LVS,GLD5,108382, 00AD0_H127,1.1200, 2500075218,11/19/2026 12:00:00 AM,0005 SNOW HEATHER,S,68,1824,,,,,4792380,2365135,513516,798748,8/13/2026 2:35:00 AM
202611,LVS,GLD5,108382, 00AD0_H127,1.1200, 2100248501,11/19/2026 12:00:00 AM,0005 SNOW HEATHER,S,546,2370,,,,,4792380,2365139,513516,798748,8/13/2026 2:35:00 AM
202611,LVS,GLD5,108382, 00AD0_H127,1.1200, 2100248584,11/19/2026 12:00:00 AM,0005 SNOW HEATHER,S,129,2499,,,,,4792380,2365144,513516,798748,8/13/2026 2:35:00 AM
202612,LVS,GLD5,108382, 00AD0_H127,1.1200, 2100257670,12/17/2026 12:00:00 AM,0005 SNOW HEATHER,S,126,2625,,,,,4792380,2364055,513516,798748,8/13/2026 2:35:00 AM
202612,LVS,GLD5,108382, 00AD0_H127,1.1200, 2100256217,12/17/2026 12:00:00 AM,0005 SNOW HEATHER,S,361,2986,,,,,4792380,2364056,513516,798748,8/13/2026 2:35:00 AM
202612,LVS,GLD5,108382, 00AD0_H127,1.1200, 2100257922,12/17/2026 12:00:00 AM,0005 SNOW HEATHER,S,96,3082,,,,,4792380,2364057,513516,798748,8/13/2026 2:35:00 AM
202702,LVS,GLD5,108382, 00AD0_H127,1.1200, 2100257925,2/4/2027 12:00:00 AM,0005 SNOW HEATHER,S,147,3229,,,,,4792380,2364071,513516,798748,8/13/2026 2:35:00 AM
202702,LVS,GLD5,108382, 00AD0_H127,1.1200, 2100256408,2/4/2027 12:00:00 AM,0005 SNOW HEATHER,S,299,3528,,,,,4792380,2370919,513516,798748,8/13/2026 2:35:00 AM
202702,LVS,GLD5,108382, 00AD0_H127,1.1200, 2100259317,2/4/2027 12:00:00 AM,0005 SNOW HEATHER,S,140,3668,,,,,4792380,2370920,513516,798748,8/13/2026 2:35:00 AM
202610,LVS,GLD5,108382, 00AD0_H127,1.1200, 9500007861,10/20/2026 12:00:00 AM,0005 SNOW HEATHER,XS,58,58,,,,,4792380,2365123,513516,798749,8/13/2026 2:35:00 AM
202610,LVS,GLD5,108382, 00AD0_H127,1.1200, 2100241046,10/22/2026 12:00:00 AM,0005 SNOW HEATHER,XS,129,187,,,,,4792380,2355965,513516,798749,8/13/2026 2:35:00 AM
202610,LVS,GLD5,108382, 00AD0_H127,1.1200, 1000655006,10/22/2026 12:00:00 AM,0005 SNOW HEATHER,XS,229,416,,,,,4792380,2365119,513516,798749,8/13/2026 2:35:00 AM
202610,LVS,GLD5,108382, 00AD0_H127,1.1200, 1000655007,10/22/2026 12:00:00 AM,0005 SNOW HEATHER,XS,62,478,,,,,4792380,2365131,513516,798749,8/13/2026 2:35:00 AM
202610,LVS,GLD5,108382, 00AD0_H127,1.1200, 9500007860,10/22/2026 12:00:00 AM,0005 SNOW HEATHER,XS,78,556,,,,,4792380,2365137,513516,798749,8/13/2026 2:35:00 AM
202611,LVS,GLD5,108382, 00AD0_H127,1.1200, 2100246035,11/19/2026 12:00:00 AM,0005 SNOW HEATHER,XS,120,676,,,,,4792380,2365129,513516,798749,8/13/2026 2:35:00 AM
202611,LVS,GLD5,108382, 00AD0_H127,1.1200, 1000658375,11/19/2026 12:00:00 AM,0005 SNOW HEATHER,XS,265,941,,,,,4792380,2365134,513516,798749,8/13/2026 2:35:00 AM
202611,LVS,GLD5,108382, 00AD0_H127,1.1200, 2500075218,11/19/2026 12:00:00 AM,0005 SNOW HEATHER,XS,34,975,,,,,4792380,2365135,513516,798749,8/13/2026 2:35:00 AM
202611,LVS,GLD5,108382, 00AD0_H127,1.1200, 2100248501,11/19/2026 12:00:00 AM,0005 SNOW HEATHER,XS,381,1356,,,,,4792380,2365139,513516,798749,8/13/2026 2:35:00 AM
