DELIVERY SCHEDULE ON AGUSTUS 2026,,,,,,,,,, ,,,
Actual Exp Date,ORG DELVY,BUYER,MAKER,SHIPER,STYLE,BUYER PO.,Order QTY,SHIP MODE,% OVER/SHORT,PPIC,,,
,,,,,,,,,,Plan Exp QTY (PC),QTY CTN ,Bal -Order,QTY (DZ)
2025-10-22,2025-10-16,SMA,GLD5,GLD,ST841_FA25,1197973_HTR,1728,SEA,0,1728,76,0,144
2025-10-21,2025-10-22,A&F,GLD5,GLD,517260015_TEST,3100407_NL1TT_L,200,AIR,0,200,20,0,16.666667
2025-10-21,2025-10-22,A&F,GLD5,GLD,517260017_TEST,3105696_NL1TT_L,152,AIR,0,152,10,0,12.666667
2025-10-21,2025-10-22,A&F,GLD5,GLD,517260019_TEST,3105399_NL1TT_L,150,AIR,0,150,15,0,12.5
2025-10-21,2025-10-22,A&F,GLD5,GLD,S265190022_TEST,3100762_NL1TT_L,120,AIR,0,120,15,0,10
2025-10-21,2025-10-22,A&F,GLD5,GLD,517260015_TEST,3105406_US1TT_L,600,AIR,0,600,36,0,50
2025-10-21,2025-10-22,A&F,GLD5,GLD,517260017_TEST,3100776_US1TT_L,448,AIR,0,448,22,0,37.333333
2025-10-21,2025-10-22,A&F,GLD5,GLD,517260018_TEST,3095156_US1BU_L,2400,AIR,0,2400,104,0,200
2025-10-21,2025-10-22,A&F,GLD5,GLD,517260019_TEST,3100397_US1TT_L,450,AIR,0,450,27,0,37.5
2025-10-21,2025-10-22,A&F,GLD5,GLD,S265190022_TEST,3100763_US1TT_L,480,AIR,0,480,27,0,40
2025-10-24,2025-10-27,A&F,GLD5,GLD,517260018_TEST,3101146_US1BU_L,600,AIR,0,600,26,0,50
2025-10-24,2025-10-23,ONY,GLD5,GLD,834475_HO25_PF,60495147,4947,SEA,0.040226,5146,187,199,428.833333
2025-10-24,2025-10-23,ONY,GLD5,GLD,834475_HO25_PF,60495148,3378,SEA,0.037596,3505,127,127,292.083333
2025-10-24,2025-10-23,ONY,GLD5,GLD,834475_HO25_PF,60495150,2472,SEA,0.040453,2572,93,100,214.333333
2025-10-24,2025-10-23,ONY,GLD5,GLD,834475_HO25_PF,60522859,6772,SEA,0.031453,6985,367,213,582.083333
2025-10-20,2025-10-18,TGT,GLD6,GLD,00ERPX_3PK_C425,10001309710_0103,2412,SEA,0.034826,2496,208,84,208
2025-10-21,2025-10-16,ONY,GLD6,GLD,834475_HO25_PF,60495067,1560,SEA,0.026282,1601,58,41,133.416667
2025-10-21,2025-10-16,ONY,GLD6,GLD,834475_HO25_PF,60495106,1818,SEA,0.026403,1866,67,48,155.5
2025-10-23,2025-10-23,ONY,GLD6,GLD,777362_HO25_GLD,60434178,473,SEA,0.029598,487,22,14,40.583333
2025-10-23,2025-10-23,ONY,GLD6,GLD,777362_HO25_GLD,60478597,400,SEA,0.03,412,19,12,34.333333
2025-10-23,2025-10-23,ONY,GLD6,GLD,777362_HO25_GLD,60517678,690,SEA,0.028986,710,32,20,59.166667
2025-10-23,2025-10-23,ONY,GLD6,GLD,801597_HO25,60574885,848,SEA,0.044811,886,33,38,73.833333
2025-10-23,2025-10-23,ONY,GLD6,GLD,834475_HO25_PF,60495149,2203,SEA,0.041307,2294,84,91,191.166667
2025-10-23,2025-10-23,ONY,GLD6,GLD,834475_HO25_PF,60522858,6723,SEA,0.040904,6998,368,275,583.166667
2025-10-23,2025-10-23,ONY,GLD6,GLD,842285_HO25,60455581,1017,SEA,0.029499,1047,16,30,87.25
2025-10-23,2025-10-23,ONY,GLD6,GLD,851323_HO25_GLD,60570959,1903,SEA,0.045192,1989,78,86,165.75
2025-10-23,2025-10-23,ONY,GLD6,GLD,863934_HO25_PF,60490637,3075,SEA,0.029268,3165,39,90,263.75
2025-10-23,2025-10-23,ONY,GLD6,GLD,863934_HO25_PF,60490638,4871,SEA,0.029768,5016,62,145,418
2025-10-24,2025-10-23,ONY,GLD6,GLD,801597_HO25,60574886,951,SEA,0.039958,989,37,38,82.416667
2025-10-24,2025-10-23,ONY,GLD6,GLD,842285_HO25,60455583,907,SEA,0.028666,933,14,26,77.75
2025-10-24,2025-10-23,ONY,GLD6,GLD,851323_HO25_GLD,60570961,846,SEA,0.041371,881,35,35,73.416667
2025-10-24,2025-10-23,ONY,GLD6,GLD,851323_HO25_GLD,60570962,949,SEA,0.036881,984,39,35,82
2025-10-24,2025-10-23,ONY,GLD6,GLD,863934_HO25_PF,60490634,9489,SEA,0.029402,9768,114,279,814
2025-10-24,2025-10-23,ONY,GLD6,GLD,863934_HO25_PF,60490636,8207,SEA,0.029487,8449,100,242,704.083333
2025-10-24,2025-10-23,ONY,GLD6,GLD,863934_HO25_PF,60493444,11764,SEA,0.029497,12111,223,347,1009.25
2025-10-22,2025-10-22,TGT,GLD6,GLD,W9ZMM8_7PK_C425,7590919_BA,5004,SEA,0.047962,5244,437,240,437
2025-10-24,2025-10-23,ONY,GLD6,GLD,801597_HO25,60574883,1903,SEA,0.031529,1963,71,60,163.583333
2025-10-24,2025-10-23,ONY,GLD6,GLD,851323_HO25_GLD,60617970,3210,SEA,0.037383,3330,178,120,277.5
2025-10-24,2025-10-23,WMT,GLD6,GLD,HQ022125,5632961518,3480,SEA,0,3480,145,0,290
2025-10-22,2025-10-20,WMT,GLD6,GLD,HQ022125,5632961533,1668,SEA,0,1668,139,0,139
2025-10-21,2025-10-27,WMT,GLD6,GLD,HQ022125,5632961532,2844,SEA,0,2844,237,0,237
2025-10-24,2025-10-24,WMT,GLD6,GLD,HQ022125,0945311808,2129,SEA,0,2129,126,0,177.416667
2025-10-24,2025-10-24,WMT,GLD6,GLD,HQ022125,5632961535,924,SEA,0,924,77,0,77
QTY PERWEEK ,,,,,,399 PO,428628,-,0.019187,436852,23452,8224,36404.333333
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020A,M_F005,480,SEA,0,480,40,0,40
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020A,M_F006,3600,SEA,0,3600,300,0,300
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020A,M_F007,216,SEA,0,216,18,0,18
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020A,M_F008,600,SEA,0,600,50,0,50
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020A,M_I008,696,SEA,0,696,29,0,58
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020A,M_I009,3936,SEA,0,3936,164,0,328
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020A,M_N009,72,SEA,0,72,6,0,6
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020A,M_N010,96,SEA,0,96,8,0,8
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020A,M_N011,72,SEA,0,72,6,0,6
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020A,M_N012,48,SEA,0,48,4,0,4
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020A,M_N013,72,SEA,0,72,6,0,6
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020A,M_N014,84,SEA,0,84,7,0,7
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020A,M_N015,60,SEA,0,60,5,0,5
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020A,M_N016,36,SEA,0,36,3,0,3
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020A,M_N017,144,SEA,0,144,12,0,12
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020A,M_N018,168,SEA,0,168,14,0,14
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020A,M_N019,96,SEA,0,96,8,0,8
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020A,M_N020,48,SEA,0,48,4,0,4
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020A,M_N021,168,SEA,0,168,14,0,14
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020A,M_N022,180,SEA,0,180,15,0,15
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020A,M_N023,120,SEA,0,120,10,0,10
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020A,M_N024,60,SEA,0,60,5,0,5
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020A,M_SOLID5,9438,SEA,-0.01335,9312,388,-126,776
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020A,M_T001,1536,SEA,0,1536,64,0,128
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020A,M_X025,24,SEA,0,24,2,0,2
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020A,M_X026,24,SEA,0,24,2,0,2
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020A,M_X027,24,SEA,0,24,2,0,2
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020A,M_X028,36,SEA,0,36,3,0,3
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020A,M_X029,24,SEA,0,24,2,0,2
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020A,M_X030,24,SEA,0,24,2,0,2
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020A,M_X031,216,SEA,0,216,18,0,18
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020A,M_X032,108,SEA,0,108,9,0,9
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020A,M_X033,96,SEA,0,96,8,0,8
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020A,M_X034,264,SEA,0,264,22,0,22
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020A,M_X035,156,SEA,0,156,13,0,13
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020A,M_X036,156,SEA,0,156,13,0,13
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020A,W_F005,480,SEA,0,480,40,0,40
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020A,W_F006,3600,SEA,0,3600,300,0,300
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020A,W_F007,216,SEA,0,216,18,0,18
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020A,W_F008,600,SEA,0,600,50,0,50
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020A,W_I008,744,SEA,0,744,31,0,62
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020A,W_I009,4152,SEA,0,4152,173,0,346
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020A,W_N009,180,SEA,0,180,15,0,15
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020A,W_N010,228,SEA,0,228,19,0,19
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020A,W_N011,156,SEA,0,156,13,0,13
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020A,W_N012,108,SEA,0,108,9,0,9
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020A,W_N013,156,SEA,0,156,13,0,13
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020A,W_N014,204,SEA,0,204,17,0,17
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020A,W_N015,144,SEA,0,144,12,0,12
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020A,W_N016,72,SEA,0,72,6,0,6
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020A,W_N017,348,SEA,0,348,29,0,29
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020A,W_N018,384,SEA,0,384,32,0,32
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020A,W_N019,240,SEA,0,240,20,0,20
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020A,W_N020,108,SEA,0,108,9,0,9
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020A,W_N021,372,SEA,0,372,31,0,31
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020A,W_N022,420,SEA,0,420,35,0,35
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020A,W_N023,276,SEA,0,276,23,0,23
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020A,W_N024,144,SEA,0,144,12,0,12
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020A,W_SOLID5,8790,SEA,-0.003413,8760,365,-30,730
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020A,W_T001,2736,SEA,0,2736,114,0,228
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020A,W_X025,20,SEA,0.2,24,2,4,2
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020A,W_X026,12,SEA,0,12,1,0,1
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020A,W_X027,12,SEA,0,12,1,0,1
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020A,W_X028,20,SEA,0.2,24,2,4,2
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020A,W_X029,12,SEA,0,12,1,0,1
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020A,W_X030,24,SEA,0,24,2,0,2
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020A,W_X031,144,SEA,0,144,12,0,12
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020A,W_X032,108,SEA,0,108,9,0,9
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020A,W_X033,84,SEA,0,84,7,0,7
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020A,W_X034,224,SEA,0.017857,228,19,4,19
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020A,W_X035,156,SEA,0,156,13,0,13
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020A,W_X036,156,SEA,0,156,13,0,13
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020C,M_X029,24,SEA,0,24,2,0,2
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020C,M_X030,48,SEA,0,48,4,0,4
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020C,M_X031,96,SEA,0,96,8,0,8
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020C,M_X032,96,SEA,0,96,8,0,8
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020C,M_X033,60,SEA,0,60,5,0,5
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020C,M_X034,24,SEA,0,24,2,0,2
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020C,M_X035,24,SEA,0,24,2,0,2
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020C,M_X036,24,SEA,0,24,2,0,2
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020C,M_X037,60,SEA,0,60,5,0,5
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020C,M_X038,132,SEA,0,132,11,0,11
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020C,M_X039,120,SEA,0,120,10,0,10
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020C,M_X040,72,SEA,0,72,6,0,6
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020C,M_X041,36,SEA,0,36,3,0,3
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020C,M_X042,36,SEA,0,36,3,0,3
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020C,M_X043,12,SEA,0,12,1,0,1
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020C,M_X044,36,SEA,0,36,3,0,3
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020C,M_X045,96,SEA,0,96,8,0,8
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020C,M_X046,84,SEA,0,84,7,0,7
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020C,M_X047,48,SEA,0,48,4,0,4
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020C,M_X048,24,SEA,0,24,2,0,2
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020C,M_X049,12,SEA,0,12,1,0,1
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020C,M_X050,12,SEA,0,12,1,0,1
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020C,M_X051,24,SEA,0,24,2,0,2
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020C,M_X052,60,SEA,0,60,5,0,5
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020C,M_X053,60,SEA,0,60,5,0,5
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020C,M_X054,36,SEA,0,36,3,0,3
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020C,M_X055,24,SEA,0,24,2,0,2
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020C,M_X056,12,SEA,0,12,1,0,1
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020C,W_X029,36,SEA,0,36,3,0,3
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020C,W_X030,84,SEA,0,84,7,0,7
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020C,W_X031,216,SEA,0.055556,228,19,12,19
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020C,W_X032,204,SEA,0,204,17,0,17
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020C,W_X033,120,SEA,0,120,10,0,10
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020C,W_X034,66,SEA,0.090909,72,6,6,6
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020C,W_X035,60,SEA,0,60,5,0,5
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020C,W_X036,48,SEA,0,48,4,0,4
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020C,W_X037,120,SEA,0.2,144,12,24,12
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020C,W_X038,276,SEA,0.043478,288,24,12,24
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020C,W_X039,270,SEA,0.111111,300,25,30,25
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020C,W_X040,180,SEA,0,180,15,0,15
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020C,W_X041,96,SEA,0,96,8,0,8
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020C,W_X042,72,SEA,0,72,6,0,6
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020C,W_X043,36,SEA,0,36,3,0,3
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020C,W_X044,72,SEA,0.166667,84,7,12,7
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020C,W_X045,228,SEA,0,228,19,0,19
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020C,W_X046,186,SEA,0.032258,192,16,6,16
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020C,W_X047,108,SEA,0,108,9,0,9
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020C,W_X048,36,SEA,0,36,3,0,3
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020C,W_X049,24,SEA,0,24,2,0,2
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020C,W_X050,24,SEA,0,24,2,0,2
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020C,W_X051,48,SEA,0.25,60,5,12,5
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020C,W_X052,108,SEA,0.111111,120,10,12,10
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020C,W_X053,114,SEA,0.052632,120,10,6,10
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020C,W_X054,72,SEA,0,72,6,0,6
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020C,W_X055,36,SEA,0,36,3,0,3
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020C,W_X056,36,SEA,0,36,3,0,3
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020C,W_R001,12,SEA,0,12,1,0,1
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020C,W_R002,10,SEA,0,10,1,0,0.833333
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020C,W_R003,12,SEA,0,12,1,0,1
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020C,W_R004,12,SEA,0,12,1,0,1
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020C,W_R005,12,SEA,0,12,1,0,1
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020C,W_R006,10,SEA,0,10,1,0,0.833333
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020C,W_R007,12,SEA,0,12,1,0,1
2025-10-28,2025-10-22,G.U,GLD1,GLD,60226H020C,W_R008,10,SEA,0,10,1,0,0.833333
2025-10-28,2025-09-17,G.U,GLD1,GLD,60125F067A,W_R004,8,SEA,0,8,1,0,0.666667
2025-10-28,2025-09-17,G.U,GLD1,GLD,60125F067A,W_SOLID_003,50,SEA,0,50,3,0,4.166667
2025-10-28,2025-10-02,G.U,GLD1,GLD,60125F067A,W_SOLID_004,88,SEA,0,88,5,0,7.333333
2025-10-28,2025-09-17,G.U,GLD1,GLD,60125F067A,W_X010,24,SEA,0,24,2,0,2
2025-10-30,2025-10-22,G.U,GLD1,GLD,60276N033A_25,P_E030,24,SEA,0,24,2,0,2
2025-10-30,2025-10-22,G.U,GLD1,GLD,60276N033A_25,P_E031,48,SEA,0,48,4,0,4
2025-10-30,2025-10-22,G.U,GLD1,GLD,60276N033A_25,P_E032,24,SEA,0,24,2,0,2
2025-10-30,2025-10-22,G.U,GLD1,GLD,60276N033A_25,P_E033,12,SEA,0,12,1,0,1
2025-10-30,2025-10-22,G.U,GLD1,GLD,60276N033A_25,P_E034,12,SEA,0,12,1,0,1
2025-10-30,2025-10-22,G.U,GLD1,GLD,60276N033A_25,P_E035,24,SEA,0,24,2,0,2
2025-10-30,2025-10-22,G.U,GLD1,GLD,60276N033A_25,P_E036,24,SEA,0,24,2,0,2
2025-10-30,2025-10-22,G.U,GLD1,GLD,60276N033A_25,P_E037,24,SEA,0,24,2,0,2
2025-10-30,2025-10-22,G.U,GLD1,GLD,60276N033A_25,P_E038,24,SEA,0,24,2,0,2
2025-10-30,2025-10-22,G.U,GLD1,GLD,60276N033A_25,P_F017,60,SEA,0,60,5,0,5
2025-10-30,2025-10-22,G.U,GLD1,GLD,60276N033A_25,P_F019,36,SEA,0,36,3,0,3
2025-10-30,2025-10-22,G.U,GLD1,GLD,60276N033A_25,P_F020,60,SEA,0,60,5,0,5
2025-10-30,2025-10-22,G.U,GLD1,GLD,60276N033A_25,P_F022,48,SEA,0,48,4,0,4
2025-10-30,2025-10-22,G.U,GLD1,GLD,60276N033A_25,P_F023,36,SEA,0,36,3,0,3
2025-10-30,2025-10-22,G.U,GLD1,GLD,60276N033A_25,P_F025,48,SEA,0,48,4,0,4
2025-10-30,2025-10-22,G.U,GLD1,GLD,60276N033A_25,P_F026,48,SEA,0,48,4,0,4
2025-10-30,2025-10-22,G.U,GLD1,GLD,60276N033A_25,P_F028,36,SEA,0,36,3,0,3
2025-10-30,2025-10-22,G.U,GLD1,GLD,60276N033A_25,P_F029,24,SEA,0,24,2,0,2
2025-10-30,2025-10-22,G.U,GLD1,GLD,60276N033A_25,P_F031,36,SEA,0,36,3,0,3
2025-10-30,2025-10-22,G.U,GLD1,GLD,60276N033A_25,P_F032,24,SEA,0,24,2,0,2
2025-10-30,2025-10-22,G.U,GLD1,GLD,60276N033A_25,P_F033,24,SEA,0,24,2,0,2
2025-10-30,2025-10-22,G.U,GLD1,GLD,60276N033A_25,P_I019,12,SEA,0,12,1,0,1
2025-10-30,2025-10-22,G.U,GLD1,GLD,60276N033A_25,P_I020,24,SEA,0,24,2,0,2
2025-10-30,2025-10-22,G.U,GLD1,GLD,60276N033A_25,P_I021,24,SEA,0,24,2,0,2
2025-10-30,2025-10-22,G.U,GLD1,GLD,60276N033A_25,P_I022,24,SEA,0,24,2,0,2
2025-10-30,2025-10-22,G.U,GLD1,GLD,60276N033A_25,P_I023,24,SEA,0,24,2,0,2
2025-10-30,2025-10-29,G.U,GLD1,GLD,60376N007A_1,P_E056,24,SEA,0,24,2,0,2
2025-10-30,2025-10-29,G.U,GLD1,GLD,60376N007A_1,P_E057,24,SEA,0,24,2,0,2
2025-10-30,2025-10-29,G.U,GLD1,GLD,60376N007A_1,P_E058,36,SEA,0,36,3,0,3
2025-10-30,2025-10-29,G.U,GLD1,GLD,60376N007A_1,P_E059,120,SEA,0,120,10,0,10
2025-10-30,2025-10-29,G.U,GLD1,GLD,60376N007A_1,P_E060,24,SEA,0,24,2,0,2
2025-10-30,2025-10-29,G.U,GLD1,GLD,60376N007A_1,P_E061,24,SEA,0,24,2,0,2
2025-10-30,2025-10-29,G.U,GLD1,GLD,60376N007A_1,P_E062,36,SEA,0,36,3,0,3
2025-10-30,2025-10-29,G.U,GLD1,GLD,60376N007A_1,P_E063,12,SEA,0,12,1,0,1
2025-10-30,2025-10-29,G.U,GLD1,GLD,60376N007A_1,P_F051,36,SEA,0,36,3,0,3
2025-10-30,2025-10-29,G.U,GLD1,GLD,60376N007A_1,P_F052,24,SEA,0,24,2,0,2
2025-10-30,2025-10-29,G.U,GLD1,GLD,60376N007A_1,P_F053,24,SEA,0,24,2,0,2
2025-10-30,2025-10-29,G.U,GLD1,GLD,60376N007A_1,P_F054,36,SEA,0,36,3,0,3
2025-10-30,2025-10-29,G.U,GLD1,GLD,60376N007A_1,P_F055,24,SEA,0,24,2,0,2
2025-10-30,2025-10-29,G.U,GLD1,GLD,60376N007A_1,P_F056,60,SEA,0,60,5,0,5
2025-10-30,2025-10-29,G.U,GLD1,GLD,60376N007A_1,P_F057,60,SEA,0,60,5,0,5
2025-10-30,2025-10-29,G.U,GLD1,GLD,60376N007A_1,P_F058,192,SEA,0,192,16,0,16
2025-10-30,2025-10-29,G.U,GLD1,GLD,60376N007A_1,P_F059,24,SEA,0,24,2,0,2
2025-10-30,2025-10-29,G.U,GLD1,GLD,60376N007A_1,P_F060,24,SEA,0,24,2,0,2
2025-10-30,2025-10-29,G.U,GLD1,GLD,60376N007A_1,P_F061,24,SEA,0,24,2,0,2
2025-10-30,2025-10-29,G.U,GLD1,GLD,60376N007A_1,P_F062,24,SEA,0,24,2,0,2
2025-10-30,2025-10-29,G.U,GLD1,GLD,60376N007A_1,P_F063,24,SEA,0,24,2,0,2
2025-10-30,2025-10-29,G.U,GLD1,GLD,60376N007A_1,P_F064,48,SEA,0,48,4,0,4
2025-10-30,2025-10-29,G.U,GLD1,GLD,60376N007A_1,P_F065,12,SEA,0,12,1,0,1
2025-10-30,2025-10-29,G.U,GLD1,GLD,60376N007A_1,P_F066,24,SEA,0,24,2,0,2
2025-10-30,2025-10-29,G.U,GLD1,GLD,60376N007A_1,P_I025,24,SEA,0,24,1,0,2
2025-10-30,2025-10-29,G.U,GLD1,GLD,60376N007A_1,P_I026,12,SEA,0,12,1,0,1
2025-10-29,2025-10-20,SMA,GLD1,GLD,PST871_FA25,1218294_JUN,3600,SEA,0,3600,153,0,300
2025-10-30,2025-10-30,GOT,GLD1,GLD,844486_HO25,60393084,115,SEA,0.069565,123,8,8,10.25
2025-10-30,2025-10-30,GOT,GLD1,GLD,844486_HO25,60393303,75,SEA,0.08,81,6,6,6.75
2025-10-30,2025-10-29,GOT,GLD1,GLD,844486_HO25,60394079,160,SEA,0.1625,186,13,26,15.5
2025-10-30,2025-10-29,GOT,GLD1,GLD,844486_HO25,60394080,145,SEA,0.186207,172,12,27,14.333333
2025-10-30,2025-10-30,ONY,GLD1,GLD,662879_SP26_IND,60624128,5255,SEA,0,5255,64,0,437.916667
2025-10-30,2025-10-30,ONY,GLD1,GLD,662879_SP26_IND,60624420,3382,SEA,0.029864,3483,42,101,290.25
2025-10-23,2025-10-13,SMA,GLD2,GLD,LST485_FA25,1217297_PRIOR,1032,SEA,0,1032,42,0,86
